cust_id,cust_first_name,cust_last_name,cust_username,cust_password,cust_record_create_date,mag_id,mag_name,mag_cost,mag_record_status,mag_record_create_date,prof_cust_cont_id,prof_phone,prof_zip,prof_state,prof_city,prof_street_address,prof_contact_type,prof_record_update_stamp,prof_record_status,prof_start_date,prof_end_date,sub_id,sub_num_mags_mailed,sub_payment_completed,sub_start_date,sub_end_date,pay_id,pay_amount,pay_type,pay_date,pay_card_num,pay_card_code,pay_record_create_date,category,
420,James,Papen,rOt3-James,%uC1,2017-03-02,420,warped-wall,12.19,0,2005-05-05,420,546-742-8154,94043,CA,Mountain View,369 Ruth Avenue,0,2011-07-02,0,2009-05-28,2013-08-15,420,2,0,2001-05-19,2003-12-09,420,58.28,0,2004-06-27,4485317069803421,1587,2010-07-20,infrastructure,
421,Blanca,Price,ddRA3-Blanca,eH0%T,2005-04-07,421,nullary-download,25.31,0,2016-05-21,421,231-625-1813,05851,VT,Lyndon,124 Rod Key Street,0,2000-12-05,0,2011-01-23,2013-01-27,421,1,0,2005-06-22,2003-05-29,421,73.52,0,2003-07-28,4929861199343562,0125,2017-06-15,web_development,
422,William,Green,uXNt0-William,4Xg#T,2016-03-18,422,radioactive-account,29.48,0,2016-06-29,422,085-339-2636,21146,MD,Severna Park,103 Edgewater Road,0,2021-02-07,0,2018-12-23,2009-01-17,422,11,0,2005-09-13,2009-07-22,422,87.25,0,2011-01-13,4556957176927854,1677,2016-03-24,accounting,
423,Jason,Mcallen,v4zK-Jason,91nX,2014-06-23,423,tense-identity,20.27,0,2015-03-31,423,733-016-7085,99611,AK,Kenai,36528 Short Circle,0,2004-10-13,0,2016-09-18,2009-08-10,423,5,0,2021-12-23,2013-08-19,423,23.79,0,2004-01-13,4929020821584826,1443,2013-05-04,linear_algebra,
424,Elaine,Wolff,4rQy-Elaine,2Ibax,2006-04-15,424,local-futon,25.33,0,2005-05-23,424,639-477-5780,94568,CA,Dublin,6716 South Mariposa Lane,0,2009-04-24,0,2007-08-22,2017-12-13,424,14,0,2017-02-25,2017-03-22,424,61.56,0,2017-03-30,4556274554023987,8010,2002-10-08,furniture,
425,Sachiko,Rowland,Iy.3d-Sachiko,AX0zVf,2001-12-06,425,parallel-albariño,12.92,0,2012-06-26,425,830-899-2557,40205,KY,Louisville,3408 Taylorsville Road,0,2013-09-13,0,2018-05-12,2002-06-15,425,6,0,2008-03-16,2000-05-05,425,29.32,0,2016-09-18,4556662489841574,5360,2001-07-25,wine,
426,James,Rose,w5n5Ar-James,4Wupl,2015-03-13,426,adjacent-investor,20.84,0,2005-02-17,426,055-956-6113,40243,KY,Louisville,208 Kinnaird Lane,0,2019-03-06,0,2000-02-02,2006-12-17,426,4,0,2009-02-09,2011-03-10,426,43.52,0,2012-04-10,4916784130999281,5857,2010-05-16,startups,
427,George,Andre,ZC9ecN-George,zO0a,2010-01-27,427,friendly-duplex,29.3,0,2006-07-02,427,231-645-5710,85306,AZ,Glendale,6407 West Monte Cristo Avenue,0,2016-09-12,0,2013-12-10,2000-03-18,427,1,0,2004-05-12,2013-11-30,427,63.41,0,2001-11-08,4556493075573615,6668,2016-01-16,phones,
428,Thomas,Deremer,khJdw9-Thomas,O22Yi,2006-08-21,428,fast-acquisition,28.58,0,2010-11-24,428,183-685-8444,72703,AR,Fayetteville,2027 North Shannon Drive,0,2021-05-11,0,2020-11-25,2014-09-20,428,0,0,2007-05-31,2015-11-11,428,41.74,0,2015-12-07,4485385852810937,3230,2007-01-01,startups,
429,Gerald,Farmer,0Jjya-Gerald,oqD2,2001-11-20,429,corn-ash,11.46,0,2009-11-18,429,876-111-1578,80005,CO,Arvada,12438 West 83rd Avenue,0,2019-06-24,0,2017-02-21,2020-06-01,429,8,0,2015-08-23,2009-01-15,429,89.38,0,2011-11-10,4929380957603133,7546,2010-04-28,wood,
430,Claude,Richardson,D7tP-Claude,W6B&3m,2016-01-01,430,flat-similarity,18.82,0,2004-03-15,430,586-010-5140,01915,MA,Beverly,22 Charnock Street,0,2020-03-02,0,2013-12-31,2020-06-17,430,6,0,2014-03-30,2002-01-05,430,67.63,0,2019-07-16,4916421205589800,0412,2006-10-14,linear_algebra,
431,Anthony,Barnwell,xWRXl4-Anthony,7l8RcO,2003-07-22,431,claret-decay,15.52,0,2021-05-07,431,847-443-1142,99515,AK,Anchorage,3404 Lakeside Drive,0,2012-09-16,0,2004-06-15,2020-11-19,431,17,0,2016-03-15,2021-10-10,431,14.97,0,2006-03-13,4485685046615211,5813,2001-03-19,chemistry,
432,Emily,Mckeane,j&8R-Emily,bKL3,2011-07-15,432,antique-artifact,10.86,0,2017-04-01,432,790-731-6395,40242,KY,Lyndon,1726 Bridgeview Lane,0,2001-06-19,0,2016-07-26,2013-03-03,432,4,0,2011-04-23,2018-05-29,432,24.52,0,2008-08-05,4916302937507809,4050,2003-05-27,history,
433,Celeste,Walden,j6WDeY-Celeste,cT&1i,2010-02-10,433,relaxed-angel,29.79,0,2011-07-30,433,970-121-7165,20003,DC,Washington,1508 Massachusetts Avenue Southeast,0,2017-03-15,0,2019-11-17,2019-04-19,433,8,0,2017-03-02,2013-01-13,433,56.34,0,2012-07-18,4716031876349269,4846,2012-12-28,ghosts,
434,Laura,Faulkner,dcm6BH-Laura,xW6BD,2019-07-28,434,chromatic-rottweiler,15.0,0,2011-04-23,434,947-441-9448,93546,CA,Mammoth Lakes,201 Juniper Springs Drive,0,2021-07-20,0,2009-08-24,2002-10-16,434,5,0,2008-10-17,2017-07-15,434,75.68,0,2007-04-10,4556577297105188,5035,2016-05-20,dogs,
435,Gloria,Martinez,c9kM-Gloria,D3Xd,2002-12-29,435,acute-ravelin,24.87,0,2009-01-11,435,165-926-1136,85303,AZ,Glendale,7910 West Krall Street,0,2008-04-26,0,2011-05-27,2014-11-11,435,3,0,2010-05-01,2002-02-22,435,29.82,0,2019-12-25,4532448295634687,6367,2004-04-05,fortifications,
436,George,Smoot,Fs.2-George,1klZZ,2001-06-15,436,minimum-turmeric,25.26,0,2004-04-08,436,650-848-5067,72703,AR,Fayetteville,2723 East Joyce Boulevard,0,2000-08-20,0,2017-12-17,2007-08-16,436,11,0,2007-05-05,2018-07-10,436,50.36,0,2019-06-01,4916337660399651,4166,2020-09-03,seasonings,
437,Harold,Opheim,2>sIU-Harold,uSjAc9,2018-02-20,437,damp-chinon,22.52,0,2010-07-08,437,507-849-6211,01040,MA,Holyoke,475 Maple Street,0,2005-07-21,0,2020-02-24,2021-02-22,437,2,0,2019-12-22,2002-07-28,437,96.27,0,2013-02-18,4716780689647711,8408,2020-02-04,wine,
438,Michele,Elliott,aRR8-Michele,-u^$9U,2015-05-17,438,pizzicato-mirror,24.47,0,2004-08-23,438,732-428-5734,37218,TN,Nashville,4308 Princess Lane,0,2003-10-13,0,2014-11-04,2019-08-11,438,16,0,2001-09-30,2000-11-11,438,38.14,0,2016-01-16,4027343347087798,6664,2001-11-03,car_parts,
439,Jeremy,Bollig,z7fRK-Jeremy,OH69y,2004-03-29,439,rectilinear-space,13.87,0,2021-08-09,439,864-153-2887,37027,TN,Brentwood,123 Villa View Court,0,2002-01-04,0,2021-04-10,2014-01-09,439,9,0,2002-11-13,2014-10-17,439,29.17,0,2014-10-19,4916723125447971,5101,2003-10-26,corporate,
440,Ricardo,Stewart,sjPG+1-Ricardo,zfQ1!,2004-03-20,440,brass-century,17.16,0,2008-05-23,440,411-579-9897,32404,FL,Panama City,4911 Alameda Street,0,2019-08-04,0,2014-11-26,2020-09-05,440,5,0,2002-11-05,2000-02-17,440,36.3,0,2018-01-31,4024007164875022,0858,2007-02-07,history,
441,Amelia,Leslie,7yU#e3-Amelia,pJ0ig,2010-12-21,441,soluble-door,13.79,0,2004-09-06,441,591-960-2781,06040,CT,Manchester,200 Redwood Road,0,2005-06-06,0,2000-09-07,2017-05-19,441,19,0,2016-12-27,2009-09-10,441,33.51,0,2004-06-29,4539444882922893,2025,2007-06-15,car_parts,
442,Mark,Freeman,5iEaU-Mark,M)a65,2014-12-15,442,timid-pinstripe,19.65,0,2000-03-21,442,594-994-1233,92869,CA,Orange,553 South Arlington Road,0,2010-08-04,0,2018-04-21,2004-04-27,442,9,0,2004-01-25,2010-10-04,442,28.01,0,2021-05-20,4716482261138041,7273,2012-09-07,cotton,
443,Patricia,Ayala,s9qmO-Patricia,5-Uje,2008-07-04,443,simple-league,11.34,0,2011-10-13,443,990-334-5007,31401,GA,Savannah,713 East 32nd Street,0,2003-03-17,0,2000-01-08,2021-11-08,443,13,0,2000-09-08,2005-12-28,443,37.6,0,2002-09-22,4929809233448483,2745,2009-02-03,physics_units,
444,Ann,Zollars,$LvV2-Ann,Qqs3,2006-05-02,444,friendly-cowboy,25.46,0,2018-06-07,444,852-894-3812,20003,DC,Washington,736 Sicard Street Southeast,0,2014-11-21,0,2009-01-22,2011-05-06,444,15,0,2009-01-07,2001-08-09,444,26.44,0,2001-03-10,4929652235012380,1235,2009-06-08,corporate,
445,Fred,Bilski,0bA6-Fred,k3Rv,2014-12-02,445,progressive-keyword,25.08,0,2009-06-17,445,419-168-2829,72701,AR,Fayetteville,2130 Loren Circle,0,2009-06-23,0,2009-10-11,2017-04-06,445,16,0,2013-10-18,2020-09-23,445,59.62,0,2012-11-01,4829563875122713,5553,2021-06-27,coding,
446,Donald,Lizardi,AaRAs8-Donald,+JU7j,2016-04-24,446,big-clerk,26.18,0,2011-11-07,446,744-197-4200,01603,MA,Worcester,20 Hacker Street,0,2020-03-25,0,2009-04-06,2012-08-13,446,8,0,2006-12-22,2015-05-22,446,57.33,0,2000-05-16,4485408942603383,0778,2006-09-13,corporate_job,
447,James,Hadsall,aM!4d-James,T8OdJ,2014-08-21,447,sparse-shark,24.72,0,2006-08-13,447,085-213-9415,32405,FL,Panama City,539 Palermo Road,0,2003-02-15,0,2012-09-01,2001-04-14,447,3,0,2011-08-09,2014-08-12,447,65.08,0,2008-10-02,4916203046133307,0517,2010-10-05,fish,
448,Valarie,Fulghum,4gA-1K-Valarie,9lfG,2006-07-11,448,roaring-beef,20.74,0,2000-08-23,448,054-271-1831,92868,CA,Orange,3827 West Chapman Avenue,0,2020-07-04,0,2018-04-12,2005-03-28,448,10,0,2004-06-14,2014-11-23,448,46.32,0,2007-07-18,4485121979836434,1601,2007-04-15,meat,
449,Frederick,Patrick,h5Ui-Frederick,h4NuC4,2020-12-24,449,pleasant-archive,29.45,0,2003-12-13,449,609-625-8211,94610,CA,Oakland,441 Merritt Avenue,0,2012-01-26,0,2002-02-08,2002-01-21,449,7,0,2000-04-04,2016-12-31,449,75.78,0,2007-07-03,4916559389267071,7622,2002-09-22,history,
450,Nancy,Manora,50moW-Nancy,zbY%7,2013-05-10,450,mild-korat,13.88,0,2001-06-24,450,956-178-1374,99508,AK,Anchorage,5116 Emmanuel Avenue,0,2014-05-18,0,2014-08-10,2013-02-17,450,15,0,2008-02-25,2002-11-21,450,38.3,0,2015-10-19,4532321282408235,2218,2005-08-23,cats,
451,Milda,Alcantara,B8Zf<-Milda,v7FF,2012-03-06,451,animato-rebate,10.57,0,2015-08-08,451,662-473-9341,99508,AK,Anchorage,2613 Cottonwood Street,0,2008-05-19,0,2007-08-12,2003-05-14,451,5,0,2003-11-22,2014-11-06,451,91.87,0,2009-04-20,4929479201127244,3667,2007-09-10,shopping,
452,Maurice,Straka,w*H2-Maurice,dU1K,2015-03-16,452,icy-trie,11.98,0,2015-05-04,452,061-443-4363,94501,CA,Alameda,1818 Bay Street,0,2005-03-01,0,2013-09-18,2009-06-11,452,11,0,2007-02-06,2018-10-02,452,20.83,0,2006-04-07,4485217408347744,6370,2014-03-17,data_structures,
453,Maria,Bryant,c2FG-Maria,SkJ590,2010-04-09,453,optical-food,23.5,0,2011-08-26,453,817-634-3290,94552,CA,Castro Valley,25793 Durrwood Court,0,2016-04-25,0,2008-10-13,2015-09-25,453,8,0,2004-08-25,2001-01-17,453,90.54,0,2002-01-16,4747856060785883,1551,2016-04-28,food,
454,Keri,Carter,xZc4D-Keri,r4D.,2021-04-26,454,stern-prefix,14.02,0,2002-06-24,454,496-056-9730,32404,FL,Panama City,7041 Coe Road,0,2012-12-31,0,2020-05-25,2010-11-02,454,6,0,2011-09-17,2019-09-28,454,40.26,0,2010-06-12,4024007151587226,3632,2003-07-29,web_development,
455,Andrea,Jackson,Rh2VB-Andrea,u9Z)tR,2007-11-01,455,naive-patio,17.25,0,2006-06-28,455,426-210-6239,36104,AL,Montgomery,709 Mildred Street,0,2021-03-08,0,2017-10-29,2001-03-12,455,10,0,2006-04-09,2012-11-15,455,75.11,0,2012-04-18,4485379005489079,7805,2007-01-08,architecture,
456,Lee,Ramirez,f7zSY-Lee,5sXV,2001-05-09,456,obliging-citadel,11.07,0,2004-05-29,456,686-115-8201,31411,GA,Savannah,27 Cabbage Crossing,0,2020-06-25,0,2016-09-18,2011-12-24,456,10,0,2007-01-26,2014-10-20,456,79.46,0,2006-07-15,4716983305768024,1841,2002-08-21,fortifications,
457,Michael,Hagerty,I0NmE-Michael,Tcv75,2000-11-28,457,every-credenza,14.51,0,2012-04-09,457,654-181-7876,21076,MD,Hanover,7703 Aragorn Court,0,2018-03-21,0,2021-05-21,2015-08-13,457,20,0,2014-02-06,2000-08-31,457,93.89,0,2000-03-19,4024007193467023,1616,2004-02-04,storage,
458,Roy,Donoghue,T9a8j-Roy,g>L0,2018-10-28,458,witty-terrace,14.64,0,2003-06-02,458,727-286-5992,21122,MD,Pasadena,8380 Lockwood Road,0,2001-06-06,0,2016-12-02,2014-05-01,458,0,0,2018-11-01,2011-10-07,458,24.92,0,2012-12-28,4539735258337818,3225,2002-05-18,architecture,
459,Helen,Cain,wOZ5d-Helen,07hkL,2017-11-23,459,bitter-buyout,27.89,0,2015-10-24,459,540-711-9812,72701,AR,Fayetteville,201 North Locust Avenue,0,2015-02-26,0,2001-01-18,2011-03-17,459,15,0,2017-11-28,2006-10-14,459,65.96,0,2006-09-13,4916624301041804,6628,2020-04-08,accounting,
460,Lydia,Miner,BZeO5H-Lydia,A2lVYf,2004-08-01,460,uniform-symbol,29.98,0,2010-04-23,460,936-872-1212,20018,DC,Washington,3708 Fort Lincoln Drive Northeast,0,2006-01-16,0,2008-09-23,2012-11-01,460,20,0,2019-12-20,2005-11-07,460,89.51,0,2004-04-08,4929289791052961,7078,2000-07-02,typography,
461,Jennifer,Durkin,p0oI(S-Jennifer,P$2b-,2003-09-12,461,radioactive-file,22.46,0,2018-05-12,461,308-513-0737,01104,MA,Springfield,107 West Canton Circle,0,2001-11-26,0,2013-08-30,2016-02-26,461,20,0,2006-12-13,2000-01-10,461,61.74,0,2016-07-29,4916835248756904,0828,2001-04-23,military_army,
462,Marylou,Peterson,8jXR-Marylou,4cIA$,2006-08-29,462,claret-pheasant,25.35,0,2004-10-18,462,685-443-7518,72704,AR,Fayetteville,2622 Martin Luther King Junior Boulevard,0,2002-03-01,0,2011-10-11,2001-11-27,462,6,0,2009-10-11,2007-05-22,462,86.08,0,2020-09-20,4716309528604871,3842,2013-07-19,meat,
463,Judy,Frank,GnfW3-Judy,jBS8,2012-01-12,463,forgiving-hound,15.67,0,2008-10-20,463,392-734-0694,31419,GA,Savannah,10996 Largo Drive,0,2014-07-29,0,2020-07-12,2001-04-23,463,1,0,2010-12-09,2003-04-24,463,79.5,0,2000-12-02,4024007119354446,5013,2003-02-02,dogs,
464,Heidi,Dobransky,Xp0I-Heidi,Ja+I5,2018-06-04,464,chromatic-islet,10.39,0,2005-02-22,464,844-031-0644,80003,CO,Arvada,6413 Kendall Street,0,2004-05-18,0,2007-11-23,2018-04-10,464,4,0,2019-09-14,2000-09-26,464,27.59,0,2021-04-25,4716398085567787,8488,2008-03-07,water,
465,Jesus,Preyer,5OkE-Jesus,nPV7,2004-11-08,465,staff-fossil,18.56,0,2018-01-25,465,711-054-5616,31404,GA,Savannah,5 Hibiscus Avenue,0,2006-07-09,0,2010-03-04,2002-09-23,465,9,0,2017-03-14,2012-05-29,465,53.53,0,2020-12-05,4485627799562018,3746,2014-01-21,vcs,
466,Mary,Cannon,grFkn3-Mary,d6D7,2012-09-12,466,aged-shift,12.37,0,2000-11-01,466,224-549-1514,37211,TN,Nashville,5113 Village Trace,0,2014-02-16,0,2014-09-28,2019-08-22,466,9,0,2020-03-15,2002-01-08,466,98.05,0,2010-12-03,4539566321104574,6066,2010-02-17,physics_waves,
467,Katherine,Armstrong,3UH0+f-Katherine,uXV3E,2008-08-08,467,connected-loveseat,12.14,0,2003-07-21,467,365-274-0548,72704,AR,Fayetteville,7350 West Wedington Drive,0,2008-09-10,0,2004-12-14,2013-06-06,467,18,0,2001-04-18,2017-12-24,467,94.81,0,2014-04-26,4916165248941730,0403,2020-01-13,furniture,
468,Peter,Williams,4MbE>-Peter,yd1mG,2003-08-31,468,free-dataset,21.87,0,2020-08-24,468,829-683-4338,85308,AZ,Glendale,7192 West Topeka Drive,0,2015-07-08,0,2007-02-01,2010-03-16,468,2,0,2007-04-15,2011-03-08,468,55.62,0,2008-08-02,4916271865964243,4054,2005-06-02,machine_learning,
469,Trent,Murphy,Z965Hj-Trent,b5pV,2000-10-24,469,sophisticated-altitude,11.57,0,2007-01-17,469,232-342-9932,40207,KY,Louisville,4418 Signal Hill Road,0,2020-08-24,0,2002-07-14,2006-05-27,469,8,0,2017-09-03,2017-12-22,469,26.41,0,2005-06-04,4929309765560953,1055,2017-11-30,geometry,
470,Angela,Morgan,<n7Xv-Angela,2zP5,2012-09-15,470,indulgent-bay,20.43,0,2002-04-24,470,818-066-3061,01843,MA,Lawrence,50 Winthrop Avenue,0,2001-01-09,0,2010-05-04,2021-07-01,470,20,0,2011-03-11,2012-04-26,470,43.28,0,2006-09-09,4929061313810881,4582,2016-07-27,seasonings,
471,Sunshine,Costain,-00bU-Sunshine,mw2O,2009-04-13,471,odious-wall,14.67,0,2002-07-21,471,962-123-3247,31419,GA,Savannah,10996 Largo Drive,0,2007-08-29,0,2014-04-06,2014-03-25,471,1,0,2001-07-17,2004-03-30,471,30.55,0,2010-03-23,4024007197453565,1782,2000-06-21,infrastructure,
472,Jacob,Power,2uHx-Jacob,v2Ik,2010-03-26,472,paper-division,27.93,0,2005-04-08,472,698-041-0910,99504,AK,Anchorage,7310 East Chester Heights Circle,0,2014-11-30,0,2004-12-17,2004-09-29,472,17,0,2003-10-29,2018-02-08,472,64.14,0,2004-11-03,4106005717273670,1110,2007-11-15,military_navy,
473,Roy,Williams,62bhQm-Roy,7qPL0G,2018-09-28,473,glum-type,25.32,0,2013-04-26,473,307-388-4525,85382,AZ,Peoria,7027 West Phelps Road,0,2021-07-01,0,2020-04-13,2003-05-31,473,17,0,2010-03-23,2003-11-08,473,61.26,0,2011-06-11,4916813016683667,2357,2009-01-20,design,
474,Karen,James,Z2w0-Karen,d9CA4w,2017-01-07,474,burning-boom,16.68,0,2003-10-17,474,512-541-9124,31404,GA,Savannah,1939 Greenwood Street,0,2004-03-27,0,2013-08-18,2019-01-03,474,1,0,2018-12-01,2002-01-12,474,57.63,0,2016-09-23,4485991602052272,7586,2006-12-09,filmmaking,
475,Marion,Holderman,P9S!s-Marion,tDJ5,2000-06-17,475,vintage-torus,23.77,0,2006-03-24,475,623-315-7889,94541,CA,Hayward,450 C Street,0,2018-11-04,0,2018-05-03,2008-09-06,475,19,0,2005-03-14,2018-09-29,475,37.74,0,2008-03-10,4024007177696720,5344,2005-06-24,3d_graphics,
476,William,Davis,40On-William,fZ3c,2015-12-13,476,nearest-romano,20.23,0,2010-11-29,476,293-558-5410,31406,GA,Savannah,105 Hunt Club Court,0,2015-06-12,0,2016-05-29,2013-10-02,476,20,0,2004-12-15,2014-05-03,476,71.8,0,2015-10-13,4916250976837001,0304,2002-06-02,cheese,
477,Helen,Wheeler,am2&J-Helen,(3Nm,2013-03-21,477,coral-walnut,16.8,0,2000-12-23,477,200-412-6950,94545,CA,Hayward,25538 Calaroga Avenue,0,2012-06-16,0,2015-03-07,2017-04-17,477,16,0,2017-10-21,2017-01-16,477,89.08,0,2000-02-12,4485039525349738,5102,2014-08-30,wood,
478,James,Stone,5sVNd-James,4C0q9,2017-08-01,478,tomato-sensor,24.1,0,2003-12-15,478,641-418-1036,21061,MD,Glen Burnie,700 Towering Oak Court,0,2021-04-11,0,2020-06-24,2011-01-21,478,15,0,2006-09-11,2009-10-07,478,34.69,0,2006-11-17,4556929267850014,1674,2000-01-08,car_parts,
479,Kelvin,Davis,rfKB6-Kelvin,Tw?4LH,2002-02-09,479,concentric-viper,14.78,0,2005-06-22,479,740-951-8316,73159,OK,Oklahoma City,7132 South Villa Avenue,0,2012-09-27,0,2019-04-09,2011-08-25,479,8,0,2006-04-23,2018-10-26,479,53.35,0,2006-06-19,4539423767026160,3400,2016-03-29,apex_predators,
480,Norman,Weal,W9zj-Norman,NHKp1g,2009-03-30,480,amortized-ghost,22.59,0,2010-10-15,480,281-236-7712,01106,MA,Longmeadow,73 Twin Hills Drive,0,2000-04-02,0,2007-03-13,2005-10-07,480,10,0,2009-08-01,2007-01-20,480,62.3,0,2021-01-05,4369472215999010,3683,2005-09-30,ghosts,
481,Adam,Smith,+hT4-Adam,7COt,2009-01-26,481,celeste-setback,17.06,0,2015-10-10,481,985-799-2363,72730,AR,Farmington,110 Allen Place,0,2002-11-18,0,2005-08-22,2013-03-01,481,9,0,2019-06-28,2001-07-10,481,13.77,0,2002-04-15,4532702940130131,8206,2020-10-03,construction,
482,James,Burton,7.cJ-James,^4kMIR,2006-09-20,482,irregular-spitz,10.27,0,2010-08-07,482,537-153-2888,37211,TN,Nashville,510 Leeanne Drive,0,2020-02-19,0,2004-08-22,2016-06-13,482,5,0,2005-11-06,2008-03-30,482,91.22,0,2018-02-07,4916967569695427,2011,2020-02-07,dogs,
483,Glenda,Jones,t<2Tg-Glenda,%3aD,2016-12-26,483,creamy-classifier,26.06,0,2006-09-02,483,583-693-2514,72704,AR,Fayetteville,3164 West Woodfield Way,0,2017-01-23,0,2009-02-12,2002-02-17,483,19,0,2014-11-11,2005-03-09,483,50.32,0,2008-04-04,4916924619613645,5404,2020-05-19,machine_learning,
484,Dominick,Leahy,JTt9g-Dominick,h^OS3,2013-04-03,484,regional-mean,11.35,0,2009-01-04,484,648-727-8589,99503,AK,Anchorage,4516 Old Seward Highway,0,2008-09-16,0,2021-03-17,2012-05-29,484,20,0,2001-03-04,2013-08-02,484,73.88,0,2017-07-29,4916421454808638,5030,2013-04-08,algorithms,
485,Robert,Crosson,874gD-Robert,WtK(H9,2021-09-21,485,silent-antagonist,15.15,0,2003-06-19,485,550-008-2498,40228,KY,Louisville,8716 Astrid Avenue,0,2015-09-03,0,2014-04-18,2010-07-15,485,18,0,2002-09-21,2004-04-03,485,81.43,0,2001-02-05,4539516611225589,4442,2020-07-18,screenwriting,
486,Linda,Hughes,0Rge-Linda,Kz0P,2005-06-02,486,isobaric-embassy,12.49,0,2020-03-20,486,910-930-5912,36108,AL,Montgomery,4328 Brewer Road,0,2020-09-03,0,2004-06-22,2013-11-29,486,16,0,2003-01-25,2015-03-16,486,91.88,0,2020-08-11,4929858560396468,1862,2019-05-18,buildings,
487,Mary,Young,ma<H3-Mary,g6ZN,2004-08-03,487,flat-triangle,22.17,0,2019-03-20,487,211-197-7621,94579,CA,San Leandro,1383 Purdue Street,0,2020-11-26,0,2015-03-18,2002-08-16,487,16,0,2002-06-24,2020-06-01,487,59.62,0,2018-08-24,4916292278996473,1821,2012-11-17,music_instruments,
488,Normand,Witt,8OjM&-Normand,_n0O,2013-03-29,488,perfect-aside,22.65,0,2009-04-30,488,715-207-4731,02141,MA,Cambridge,599 Cambridge Street,0,2004-12-02,0,2013-11-02,2000-10-13,488,7,0,2019-06-30,2014-09-16,488,97.89,0,2006-07-20,4466318132101119,6746,2001-09-23,screenwriting,
489,Kenneth,Moreno,nJi^1r-Kenneth,8tkN5,2007-05-21,489,ivory-boundary,21.31,0,2016-12-17,489,067-822-3919,81501,CO,Grand Junction,378 Bonny Street,0,2011-11-13,0,2014-10-15,2002-11-12,489,5,0,2003-12-22,2012-01-17,489,15.03,0,2017-04-15,4539909522627052,0700,2010-10-18,machine_learning,
490,James,Lewis,Iig5-James,qsO6sN,2003-03-28,490,legato-space,28.35,0,2013-09-02,490,686-263-6024,85308,AZ,Glendale,20251 North 75th Avenue,0,2003-01-22,0,2017-11-05,2012-10-26,490,18,0,2008-06-07,2015-06-07,490,32.22,0,2011-04-10,4929696966690591,6482,2004-02-29,linear_algebra,
491,Austin,Ray,3AMPlR-Austin,+6nWm),2020-10-25,491,global-schnauser,16.67,0,2010-06-12,491,314-165-0178,20011,DC,Washington,802 Madison Street Northwest,0,2006-05-01,0,2009-07-15,2003-02-14,491,3,0,2021-09-02,2014-01-23,491,64.92,0,2007-07-19,4716869134804652,3508,2000-11-17,dogs,
492,Donald,Holley,s2e8P-Donald,z*8V,2017-10-29,492,compact-allegory,23.87,0,2013-02-14,492,096-329-6274,99507,AK,Anchorage,8841 Tempest Circle,0,2018-01-09,0,2003-02-07,2016-01-16,492,14,0,2010-07-17,2009-04-20,492,61.65,0,2005-07-27,4859164089695686,1543,2007-08-19,screenwriting,
493,Travis,Levels,34y2F-Travis,wJ4X,2018-05-29,493,dyadic-phantasm,27.72,0,2016-09-30,493,284-468-5442,21012,MD,Arnold,1102 Spy Glass Drive,0,2006-12-10,0,2007-08-17,2009-06-13,493,13,0,2018-03-16,2016-06-27,493,64.91,0,2014-05-04,4556904981236949,5450,2014-08-31,ghosts,
494,Irma,Powers,90adWJ-Irma,*otH3,2015-07-04,494,oriented-scene,17.53,0,2008-05-16,494,556-285-0909,94550,CA,Livermore,1226 Blossom Circle,0,2009-12-23,0,2007-09-05,2004-09-12,494,18,0,2006-05-23,2006-06-15,494,19.26,0,2019-09-04,4916279214249976,4660,2020-04-23,gaming,
495,Leonard,Denson,ubF8-Leonard,dE&2,2014-08-25,495,plum-apricot,17.15,0,2005-08-11,495,008-588-1586,99508,AK,Anchorage,4050 Lake Otis Parkway,0,2021-09-02,0,2017-09-23,2009-07-05,495,19,0,2014-11-11,2001-05-20,495,52.17,0,2000-10-10,4556419216269243,5711,2019-06-01,fruit,
496,Anne,Wynne,AA6y_(-Anne,B9uM,2004-07-08,496,patient-date,21.06,0,2018-10-27,496,923-679-2738,05819,VT,Saint Johnsbury,60 Bagley Street,0,2021-06-22,0,2001-06-08,2006-02-27,496,10,0,2001-04-02,2003-12-27,496,17.4,0,2011-07-08,4539598880161646,4565,2021-12-18,history,
497,Susan,Flynn,8aRky2-Susan,4wZi,2016-11-26,497,dynamic-lath,26.93,0,2012-04-13,497,987-691-2985,20002,DC,Washington,827 10th Street Northeast,0,2021-05-11,0,2015-02-26,2020-04-25,497,1,0,2008-10-08,2017-09-15,497,14.99,0,2020-05-19,4929522540201681,7265,2015-05-16,construction,
498,Randall,Trotter,2q0E.Z-Randall,&jv9Vl,2009-10-13,498,figurative-keyword,14.06,0,2019-06-17,498,104-156-5174,05841,VT,Greensboro,529 Barr Hill Road,0,2005-10-17,0,2005-06-22,2013-02-10,498,9,0,2001-03-08,2005-02-22,498,86.01,0,2008-07-06,4716978756613398,8406,2013-06-22,web_development,
499,Michael,Allen,70Ap-Michael,8LjWq,2004-11-19,499,flat-humanist,23.24,0,2003-03-09,499,049-552-5630,80004,CO,Arvada,6434 Wright Street,0,2020-04-18,0,2006-10-04,2008-05-25,499,5,0,2000-07-16,2007-10-25,499,47.46,0,2020-04-10,4087857514858449,4520,2002-02-24,typography,
